files,size,comp_size,line_count,line_length,part,file_type_a,file_type_tech,flag_one,flag_two,note,study_num,permission,legacy_id,timestamp,original_study_id
"2004-2005",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8899,"2009-04-24 10:59:47",3687
"2006-2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8900,"2009-04-24 11:17:16",3687
"NGS95",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8901,"2009-04-24 14:32:04",3688
"FollowUp",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Data/Documentation",NULL,NULL,NULL,NULL,NULL,8902,"2009-04-24 14:32:08",3688
"2007",NULL,NULL,NULL,NULL,NULL,"Data/Codebook","Stata/Adobe/Word",NULL,NULL,NULL,NULL,NULL,8903,"2009-04-24 16:34:13",3292
"jes2p.sav",12108000,NULL,NULL,NULL,NULL,"Data","SPSS",NULL,NULL,NULL,NULL,NULL,8904,"2009-05-21 13:26:03",3689
"2005",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/Adobe",NULL,NULL,NULL,NULL,NULL,8905,"2009-06-01 09:29:10",3690
"2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/Adobe",NULL,NULL,NULL,NULL,NULL,8906,"2009-06-01 09:29:12",3690
".",NULL,NULL,NULL,NULL,NULL,"Data","SPSS",NULL,NULL,NULL,NULL,NULL,8907,"2014-03-26 11:29:35",3686
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8908,"2009-06-04 11:03:24",3686
"NGS95",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SPSS/WORD/ADOBE",NULL,NULL,NULL,NULL,NULL,8910,"2015-03-31 13:02:38",3691
"2000FollowUp",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SPSS/WORD/ADOBE",NULL,NULL,NULL,NULL,NULL,8909,"2015-03-31 13:04:23",3691
".",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","HTML/Excel/Adobe",NULL,NULL,NULL,NULL,NULL,8911,"2009-06-04 13:30:38",3692
"2000-2003",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8912,"2015-03-31 13:18:44",3693
"2004-2005",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8913,"2015-03-31 13:18:40",3693
"2006-2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","SAS/SPSS/ADOBE/WORD",NULL,NULL,NULL,NULL,NULL,8914,"2009-06-04 13:53:16",3693
"1992",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Word/Text",NULL,NULL,NULL,NULL,NULL,8917,"2009-06-22 15:17:37",3518
"1993",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Word/Text",NULL,NULL,NULL,NULL,NULL,8918,"2009-06-22 15:18:45",3518
"1994",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","PDF/Text",NULL,NULL,NULL,NULL,NULL,8919,"2009-06-22 15:31:42",3518
"1995",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","PDF/Text",NULL,NULL,NULL,NULL,NULL,8920,"2009-06-22 15:31:04",3518
"1996",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","PDF/Text",NULL,NULL,NULL,NULL,NULL,8921,"2009-06-22 15:34:40",3518
"2002",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Word/Text",NULL,NULL,NULL,NULL,NULL,8924,"2009-06-22 15:35:15",3518
"1982",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8926,"2009-06-22 15:43:35",3694
"1983",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8927,"2009-06-22 15:43:36",3694
"1984",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8928,"2009-06-22 15:43:36",3694
"1985",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8929,"2009-06-22 15:43:37",3694
"1986",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8930,"2009-06-22 15:43:38",3694
"1987",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8931,"2009-06-22 15:43:39",3694
"1988",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8932,"2009-06-22 15:43:40",3694
"1989",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Word",NULL,NULL,NULL,NULL,NULL,8933,"2009-06-22 15:43:41",3694
"2003",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,8934,"2009-06-23 08:20:47",3695
"2005",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,8935,"2009-06-23 08:20:51",3695
"2002",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/Word",NULL,NULL,NULL,NULL,NULL,8936,"2009-06-30 12:50:12",3696
"2004",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/Word",NULL,NULL,NULL,NULL,NULL,8937,"2009-06-30 12:50:27",3696
"2005",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/Word",NULL,NULL,NULL,NULL,NULL,8938,"2009-06-30 12:50:43",3696
"2006",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/Word",NULL,NULL,NULL,NULL,NULL,8939,"2009-06-30 12:50:44",3696
".",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Adobe/Text/Word",NULL,NULL,NULL,NULL,NULL,8946,"2009-08-25 09:14:06",3700
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8947,"2009-09-01 13:29:49",3701
"EAPSCodebook",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe/Excel",NULL,NULL,NULL,NULL,NULL,8948,"2009-09-18 15:15:59",3702
"EAPSRawData1986-2007",NULL,NULL,NULL,NULL,NULL,"Data","Text",NULL,NULL,NULL,NULL,NULL,8949,"2009-09-18 15:16:17",3702
"Autorun.EXE",NULL,NULL,NULL,NULL,NULL,"Application",NULL,NULL,NULL,NULL,NULL,NULL,8950,"2009-09-23 08:40:37",3703
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8951,"2009-11-03 14:06:01",3704
"2008",NULL,NULL,NULL,NULL,NULL,"Data/Codebook","Stata/Adobe/Word",NULL,NULL,NULL,NULL,NULL,8952,"2009-11-15 12:51:24",3292
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8953,"2009-11-17 13:01:16",3705
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8954,"2009-11-17 13:05:34",NULL
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8955,"2009-11-17 13:06:43",3707
"GlobeScan_Tracking File_Views of Countries_2005_2009.xls",NULL,NULL,NULL,NULL,NULL,"Tables","Excel",NULL,NULL,NULL,NULL,NULL,8959,"2009-12-04 15:52:35",3708
"Statadata2005_2009.dta",NULL,NULL,NULL,NULL,NULL,"Data","Stata",NULL,NULL,NULL,NULL,NULL,8964,"2009-12-11 12:02:15",3708
"GlobeScan_Methodology_Views of Countries_2005_2009.xls",NULL,NULL,NULL,NULL,NULL,"Users Guide","Excel",NULL,NULL,NULL,NULL,NULL,8960,"2009-12-04 08:20:43",3708
"GlobeScan_Data Notes_Views of Countries_2005_2009.doc",NULL,NULL,NULL,NULL,NULL,"Users Guide","Word",NULL,NULL,NULL,NULL,NULL,8961,"2009-12-04 08:21:45",3708
"SPSSdata2005_2009.sav",NULL,NULL,NULL,NULL,NULL,"Data","SPSS",NULL,NULL,NULL,NULL,NULL,8962,"2009-12-11 12:02:47",3708
"GlobeScan_Data Agreement_Views of Countries_2005_2009.pdf",NULL,NULL,NULL,NULL,NULL,"Readme","Adobe",NULL,NULL,NULL,NULL,NULL,8963,"2009-12-04 08:22:57",3708
"2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Adobe/Text/Excel",NULL,NULL,NULL,NULL,NULL,8965,"2009-12-11 13:28:44",3250
"2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","PDF/Text",NULL,NULL,NULL,NULL,NULL,8966,"2009-12-11 14:42:45",3624
".",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Adobe/Text/SPSS",NULL,NULL,NULL,NULL,NULL,8967,"2016-08-08 14:48:39",3709
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8968,"2016-08-08 14:48:54",3710
"2006",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,8969,"2009-12-11 16:19:35",3711
"19941998",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Adobe/Text/SPSS",NULL,NULL,NULL,NULL,NULL,8970,"2015-03-31 13:05:48",3712
"cycle21-2007",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,8971,"2015-03-27 10:10:08",1418
".",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,8972,"2009-12-15 14:25:13",3713
"2008-2009",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,9140,"2012-05-31 08:57:36",3766
"2012",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Adobe/Text/SPSS",NULL,NULL,NULL,NULL,NULL,9915,"2016-08-08 14:50:14",3712
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9916,"2016-08-08 14:50:35",3714
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9917,"2016-08-08 14:50:40",3721
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9918,"2016-08-08 14:50:44",3722
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9919,"2016-08-08 14:50:48",3723
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9920,"2016-08-08 14:50:56",3726
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9921,"2016-08-08 14:50:59",3727
"600",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10204,"2017-06-12 09:32:46",2467
"400",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10202,"2017-06-12 09:32:44",2467
"500",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10203,"2017-06-12 09:32:45",2467
"DataDictionary.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,10201,"2017-05-12 09:01:35",3940
"2015",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10200,"2017-05-05 09:30:38",3674
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9123,"2011-12-06 10:54:03",2417
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9124,"2011-12-06 11:17:25",588
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9125,"2011-12-06 11:17:40",587
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9126,"2011-12-06 13:51:39",3764
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9127,"2011-12-08 08:31:30",451
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9128,"2011-12-08 08:42:27",110
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9129,"2011-12-08 08:46:06",1169
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9130,"2011-12-08 08:47:46",1021
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9131,"2011-12-08 08:51:14",581
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9132,"2011-12-08 09:44:42",3744
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9133,"2011-12-08 09:46:07",3743
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9134,"2011-12-15 08:01:44",755
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9135,"2011-12-15 08:02:04",1564
"Codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9136,"2011-12-15 08:02:18",1566
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9137,"2011-12-15 10:40:01",3765
"2011",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Proprietary",NULL,NULL,NULL,NULL,NULL,9138,"2017-06-15 09:33:03",3725
"cycle24-2010",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text/Adobe/Stata",NULL,NULL,NULL,NULL,NULL,9139,"2015-06-25 12:44:59",1418
"data.zip",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,9141,"2012-01-03 07:53:28",3767
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9142,"2012-01-20 07:58:28",745
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9143,"2012-01-20 07:59:40",892
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9144,"2012-01-20 08:02:09",460
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9145,"2012-01-20 08:03:38",484
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9146,"2012-01-20 08:06:42",1565
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9147,"2012-01-23 09:00:40",1344
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9148,"2012-01-23 09:00:39",1344
"xbase",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,9149,"2012-01-23 09:32:18",2209
"TestDiscAgriculture",NULL,NULL,NULL,NULL,NULL,"Data/Codebook",NULL,NULL,NULL,NULL,NULL,NULL,9150,"2012-01-25 08:28:13",1407
".",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,9151,"2017-02-24 12:15:18",3630
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9152,"2012-02-10 07:55:09",1137
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9153,"2012-02-10 08:32:15",710
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9154,"2012-02-10 08:36:15",1518
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9155,"2012-02-10 08:36:17",1518
"Codebook",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9156,"2012-02-10 09:36:27",2448
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9157,"2012-02-10 14:25:22",3768
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9158,"2012-02-13 08:08:19",576
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9163,"2012-02-13 08:28:05",890
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9162,"2012-02-13 08:23:03",394
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9161,"2012-02-13 08:23:01",394
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9164,"2012-02-13 08:28:06",890
".",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9165,"2012-02-15 08:33:12",3769
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9166,"2012-02-16 11:29:01",2208
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9167,"2012-02-16 11:30:34",2207
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9168,"2012-02-16 11:32:25",1486
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9169,"2012-02-17 08:00:46",2245
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9170,"2012-02-17 08:02:23",144
"codebook.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9171,"2012-02-17 08:03:32",615
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9172,"2012-02-17 08:05:26",2063
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9173,"2012-02-17 08:05:28",2063
"codebookpart4.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9174,"2012-02-17 08:07:36",2064
"codebookpart3.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9175,"2012-02-17 08:07:37",2064
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9176,"2012-02-17 08:07:40",2064
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9177,"2012-02-17 08:07:42",2064
"codebookpart1.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9178,"2012-02-17 08:09:20",167
"codebookpart2.pdf",NULL,NULL,NULL,NULL,NULL,"Codebook","Adobe",NULL,NULL,NULL,NULL,NULL,9179,"2012-02-17 08:09:22",167
"doc",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10167,"2017-02-10 09:43:34",3750
"Major League Facilities Volume 2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10166,"2017-02-02 14:56:54",3724
"Major League Facilities Volume 1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10165,"2017-02-02 14:56:31",3724
"2009 (covers 2005 (baseball only), 2008, 2009).pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10164,"2017-02-02 14:56:16",3724
"2004 (covers 1995-2001, 2004).PDF",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10163,"2017-02-02 14:56:08",3724
"MMP-1931.zip",NULL,NULL,NULL,NULL,NULL,NULL,"Proprietary",NULL,NULL,NULL,NULL,NULL,10162,"2017-01-30 16:56:27",3958
"Round42(1986-1987)",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10161,"2016-12-12 08:24:07",3905
"Round47(1991)",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10160,"2016-12-12 08:23:36",3907
"2015",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Text, SAS, Excel, Adobe",NULL,NULL,NULL,NULL,NULL,10155,"2016-11-22 08:07:22",456
"ITSupplement",NULL,NULL,NULL,NULL,NULL,"Data",NULL,NULL,NULL,NULL,NULL,NULL,10154,"2016-11-07 12:36:39",456
"Sustainability",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,10153,"2016-10-27 10:39:59",3536
"ReinventingGovernment",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,10152,"2016-10-27 10:39:49",3536
"ParksRecreation",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,10151,"2016-10-27 10:39:30",3536
"HealthCare",NULL,NULL,NULL,NULL,NULL,"Data","Excel/Adobe",NULL,NULL,NULL,NULL,NULL,10150,"2016-10-27 10:39:28",3536
"US_pop_by_age_and_gender_1960-2015.xls",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10142,"2016-10-24 13:22:55",3953
"Readme.pdf",NULL,NULL,NULL,NULL,NULL,"Readme","Adobe",NULL,NULL,NULL,NULL,NULL,10141,"2016-10-24 13:22:31",3953
"1993-1994",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10140,"2016-10-21 08:52:03",3248
"2011",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10139,"2016-10-21 08:51:51",3248
"2010",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10138,"2016-10-21 08:51:49",3248
"2009",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10137,"2016-10-21 08:51:48",3248
"2008",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10136,"2016-10-21 08:51:47",3248
"2007",NULL,NULL,NULL,NULL,NULL,"Codebook/Data","Adobe/SPSS",NULL,NULL,NULL,NULL,NULL,10135,"2016-10-21 08:51:46",3248
"Presidential Approval Ratings 1937-2016.xls",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10134,"2016-10-11 16:42:26",3952
"09-September-Governance",NULL,NULL,NULL,NULL,NULL,"Data","Excel/SPSS",NULL,NULL,NULL,NULL,NULL,10133,"2016-10-10 13:12:52",3950
"03-March-Environment",NULL,NULL,NULL,NULL,NULL,"Data","Excel/SPSS",NULL,NULL,NULL,NULL,NULL,10132,"2016-10-10 13:12:50",3950
"10-October-Crime",NULL,NULL,NULL,NULL,NULL,"Data","Excel/SPSS",NULL,NULL,NULL,NULL,NULL,10131,"2016-10-10 13:12:49",3950
"1993-2007_un_para_LDC2013T06.tgz",NULL,NULL,NULL,NULL,NULL,"Data","Proprietary",NULL,NULL,NULL,NULL,NULL,10130,"2016-10-06 15:58:02",3951
"01-January-Mood",NULL,NULL,NULL,NULL,NULL,"Data","Excel/SPSS",NULL,NULL,NULL,NULL,NULL,10129,"2016-10-10 13:12:06",3950
"07-July-Consumption",NULL,NULL,NULL,NULL,NULL,"Data","Excel/SPSS",NULL,NULL,NULL,NULL,NULL,10128,"2016-10-10 13:12:05",3950
"2016",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/PDF",NULL,NULL,NULL,NULL,NULL,10127,"2016-10-05 08:28:37",3775
"2012",NULL,NULL,NULL,NULL,NULL,"Data/Documentation","Excel/PDF",NULL,NULL,NULL,NULL,NULL,10126,"2016-10-05 08:24:52",3775
"2010",NULL,NULL,NULL,NULL,NULL,"Data","Excel",NULL,NULL,NULL,NULL,NULL,10125,"2016-10-05 08:17:38",3775
"2016.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10124,"2016-11-28 14:55:53",3927
"2015.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10123,"2016-11-28 14:55:51",3927
"2014.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10122,"2016-11-28 14:55:49",3927
"2013.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10121,"2016-11-28 14:55:47",3927
"2012.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10120,"2016-11-28 14:55:45",3927
"2011.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10119,"2016-11-28 14:55:39",3927
"2010.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10118,"2016-11-28 14:55:26",3927
"2009.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10117,"2016-11-28 14:55:23",3927
"2008.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10116,"2016-11-28 14:55:20",3927
"2007.pdf",NULL,NULL,NULL,NULL,NULL,"Report","Adobe",NULL,NULL,NULL,NULL,NULL,10115,"2016-11-28 14:55:17",3927
"2011-2012",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10113,"2016-09-29 14:54:02",3786
"ASIwithFactoryCodes",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10114,"2016-09-29 14:54:24",3786
"2010-2011",NULL,NULL,NULL,NULL,NULL,"Data/Documentation",NULL,NULL,NULL,NULL,NULL,NULL,10112,"2016-09-29 14:54:00",3786
